rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw
2026-01-21 16:22:07.316,Tag 0,2.435,1.513,0.996,3.16,1.84,1.58,3.37,3.21,1.76,1.44,2.78,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.316,Tag 1,2.398,2.152,1.053,3.48,2.42,1.24,2.31,3.08,2.56,1.22,2.3,-79.19,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.366,Tag 1,2.398,2.152,1.053,3.48,2.42,1.24,2.31,3.08,2.56,1.22,2.3,-79.19,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.366,Tag 0,2.483,1.498,1.005,3.18,1.83,1.58,3.31,3.22,1.74,1.44,2.8,-78.3,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.416,Tag 0,2.483,1.498,1.005,3.18,1.83,1.58,3.31,3.22,1.74,1.44,2.8,-78.3,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.416,Tag 1,2.428,2.141,1.045,3.54,2.41,1.24,2.39,3.08,2.55,1.21,2.34,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.467,Tag 1,2.428,2.141,1.045,3.54,2.41,1.24,2.39,3.08,2.55,1.21,2.34,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.467,Tag 0,2.53,1.483,1.014,3.2,1.81,1.58,3.25,3.23,1.73,1.45,2.81,-78.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.515,Tag 0,2.53,1.483,1.014,3.2,1.81,1.58,3.25,3.23,1.73,1.45,2.81,-78.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.515,Tag 1,2.469,2.129,1.042,3.6,2.48,1.2,2.46,3.09,2.65,1.19,2.36,-79.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.565,Tag 0,2.567,1.47,1.022,3.19,1.79,1.59,3.25,3.23,1.72,1.48,2.83,-78.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.565,Tag 1,2.469,2.129,1.042,3.6,2.48,1.2,2.46,3.09,2.65,1.19,2.36,-79.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.616,Tag 1,2.514,2.133,1.048,3.64,2.47,1.19,2.5,3.1,2.73,1.17,2.38,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.616,Tag 0,2.567,1.47,1.022,3.19,1.79,1.59,3.25,3.23,1.72,1.48,2.83,-78.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.666,Tag 0,2.599,1.455,1.028,3.17,1.78,1.61,3.37,3.2,1.72,1.53,2.83,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.666,Tag 1,2.514,2.133,1.048,3.64,2.47,1.19,2.5,3.1,2.73,1.17,2.38,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.717,Tag 0,2.599,1.455,1.028,3.17,1.78,1.61,3.37,3.2,1.72,1.53,2.83,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.717,Tag 1,2.564,2.141,1.054,3.67,2.43,1.18,2.53,3.1,2.8,1.16,2.4,-78.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.767,Tag 1,2.564,2.141,1.054,3.67,2.43,1.18,2.53,3.1,2.8,1.16,2.4,-78.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.767,Tag 0,2.623,1.439,1.032,3.14,1.78,1.63,3.46,3.16,1.73,1.65,2.83,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.817,Tag 1,2.621,2.147,1.064,3.67,2.39,,2.58,3.11,2.86,1.14,2.42,-78.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.817,Tag 0,2.623,1.439,1.032,3.14,1.78,1.63,3.46,3.16,1.73,1.65,2.83,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.866,Tag 0,2.635,1.423,1.038,3.11,1.81,1.66,3.53,3.14,1.75,1.9,2.83,-76.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.866,Tag 1,2.621,2.147,1.064,3.67,2.39,,2.58,3.11,2.86,1.14,2.42,-78.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.916,Tag 0,2.635,1.423,1.038,3.11,1.81,1.66,3.53,3.14,1.75,1.9,2.83,-76.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.916,Tag 1,2.652,2.198,0.893,3.61,2.52,1.18,2.6,3.12,2.91,1.13,2.45,-78.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.967,Tag 1,2.652,2.198,0.893,3.61,2.52,1.18,2.6,3.12,2.91,1.13,2.45,-78.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:07.967,Tag 0,2.632,1.41,1.043,3.08,1.81,1.68,3.58,3.11,1.74,2.07,2.81,-77.04,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.016,Tag 0,2.632,1.41,1.043,3.08,1.81,1.68,3.58,3.11,1.74,2.07,2.81,-77.04,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.016,Tag 1,2.664,2.22,0.895,3.58,2.48,1.13,2.62,3.14,2.94,1.12,2.47,-78.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.067,Tag 0,2.616,1.399,1.049,3.06,1.82,1.66,3.6,3.09,1.76,2.37,2.81,-77.17,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.067,Tag 1,2.664,2.22,0.895,3.58,2.48,1.13,2.62,3.14,2.94,1.12,2.47,-78.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.117,Tag 1,2.659,2.242,0.88,3.52,2.47,1.08,2.65,3.17,2.97,1.11,2.48,-78.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.117,Tag 0,2.616,1.399,1.049,3.06,1.82,1.66,3.6,3.09,1.76,2.37,2.81,-77.17,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.166,Tag 0,2.591,1.391,1.051,3.04,1.82,1.66,3.57,3.06,1.81,2.59,2.8,-77.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.166,Tag 1,2.659,2.242,0.88,3.52,2.47,1.08,2.65,3.17,2.97,1.11,2.48,-78.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.217,Tag 1,2.647,2.249,0.854,3.49,2.49,1.05,2.73,3.2,2.96,1.12,2.53,-78.81,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.217,Tag 0,2.591,1.391,1.051,3.04,1.82,1.66,3.57,3.06,1.81,2.59,2.8,-77.06,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.266,Tag 1,2.647,2.249,0.854,3.49,2.49,1.05,2.73,3.2,2.96,1.12,2.53,-78.81,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.266,Tag 0,2.562,1.386,1.054,3.02,1.82,1.68,3.64,3.02,1.83,2.72,2.78,-76.92,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.315,Tag 1,2.613,2.264,0.818,3.47,2.48,1.02,2.77,3.23,2.92,1.11,2.56,-78.54,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.315,Tag 0,2.562,1.386,1.054,3.02,1.82,1.68,3.64,3.02,1.83,2.72,2.78,-76.92,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.366,Tag 1,2.613,2.264,0.818,3.47,2.48,1.02,2.77,3.23,2.92,1.11,2.56,-78.54,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.366,Tag 0,2.533,1.383,1.058,3.0,1.83,1.71,3.66,2.98,1.84,2.91,2.74,-76.51,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.417,Tag 1,2.568,2.282,0.775,3.47,2.48,0.99,2.77,3.29,2.83,1.1,2.69,-79.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.417,Tag 0,2.533,1.383,1.058,3.0,1.83,1.71,3.66,2.98,1.84,2.91,2.74,-76.51,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.466,Tag 0,2.502,1.381,1.06,2.97,1.86,1.72,3.47,2.94,1.85,2.93,2.7,-77.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.466,Tag 1,2.568,2.282,0.775,3.47,2.48,0.99,2.77,3.29,2.83,1.1,2.69,-79.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.517,Tag 1,2.541,2.259,0.905,3.51,2.45,0.95,2.77,3.4,2.71,1.1,2.7,-78.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.517,Tag 0,2.502,1.381,1.06,2.97,1.86,1.72,3.47,2.94,1.85,2.93,2.7,-77.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.567,Tag 1,2.541,2.259,0.905,3.51,2.45,0.95,2.77,3.4,2.71,1.1,2.7,-78.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.567,Tag 0,2.473,1.382,1.061,2.95,1.9,1.7,3.32,2.93,1.88,2.96,2.64,-77.1,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.618,Tag 0,2.473,1.382,1.061,2.95,1.9,1.7,3.32,2.93,1.88,2.96,2.64,-77.1,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.618,Tag 1,2.532,2.262,0.858,3.59,2.39,0.92,2.77,3.48,2.61,1.08,2.71,-78.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.667,Tag 1,2.532,2.262,0.858,3.59,2.39,0.92,2.77,3.48,2.61,1.08,2.71,-78.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.667,Tag 0,2.441,1.389,1.058,2.94,1.95,1.67,3.2,2.91,1.92,2.75,2.6,-77.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.716,Tag 1,2.548,2.261,0.826,3.66,2.35,0.91,2.79,3.52,2.53,1.07,2.71,-78.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.716,Tag 0,2.441,1.389,1.058,2.94,1.95,1.67,3.2,2.91,1.92,2.75,2.6,-77.85,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.767,Tag 1,2.548,2.261,0.826,3.66,2.35,0.91,2.79,3.52,2.53,1.07,2.71,-78.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.767,Tag 0,2.41,1.403,1.059,2.96,2.01,1.67,3.06,2.93,1.96,2.56,2.54,-78.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.817,Tag 1,2.59,2.256,0.806,3.76,2.31,0.9,2.8,3.56,2.45,1.06,2.73,-78.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.817,Tag 0,2.41,1.403,1.059,2.96,2.01,1.67,3.06,2.93,1.96,2.56,2.54,-78.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.866,Tag 0,2.376,1.425,1.063,2.98,2.06,1.64,2.95,2.96,2.01,2.4,2.48,-77.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.867,Tag 1,2.59,2.256,0.806,3.76,2.31,0.9,2.8,3.56,2.45,1.06,2.73,-78.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.917,Tag 1,2.668,2.237,0.796,3.86,2.29,0.89,2.82,3.62,2.38,1.04,2.73,-78.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.917,Tag 0,2.376,1.425,1.063,2.98,2.06,1.64,2.95,2.96,2.01,2.4,2.48,-77.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.966,Tag 1,2.668,2.237,0.796,3.86,2.29,0.89,2.82,3.62,2.38,1.04,2.73,-78.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:08.966,Tag 0,2.342,1.46,1.067,3.0,2.11,1.62,2.85,2.98,,2.28,2.43,-77.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.017,Tag 0,2.342,1.46,1.067,3.0,2.11,1.62,2.85,2.98,,2.28,2.43,-77.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.017,Tag 1,2.77,2.216,0.787,3.94,2.26,0.9,3.3,3.65,2.33,1.03,2.75,-78.53,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.066,Tag 0,2.314,1.503,1.071,3.02,2.16,1.56,2.76,3.04,2.06,2.14,2.4,-78.09,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.066,Tag 1,2.77,2.216,0.787,3.94,2.26,0.9,3.3,3.65,2.33,1.03,2.75,-78.53,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.117,Tag 0,2.314,1.503,1.071,3.02,2.16,1.56,2.76,3.04,2.06,2.14,2.4,-78.09,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.117,Tag 1,2.896,2.187,0.781,4.01,2.23,0.89,3.47,3.67,2.27,1.02,2.75,-78.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.167,Tag 0,2.289,1.558,1.069,3.03,2.22,1.5,2.67,3.12,2.11,2.04,,-77.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.167,Tag 1,2.896,2.187,0.781,4.01,2.23,0.89,3.47,3.67,2.27,1.02,2.75,-78.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.216,Tag 0,2.289,1.558,1.069,3.03,2.22,1.5,2.67,3.12,2.11,2.04,,-77.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.216,Tag 1,3.024,2.159,0.764,4.07,2.21,0.99,3.62,3.69,2.21,1.01,2.84,-78.4,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.267,Tag 0,2.267,1.623,1.061,3.06,2.27,1.45,2.6,3.15,,1.95,2.36,-78.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.267,Tag 1,3.024,2.159,0.764,4.07,2.21,0.99,3.62,3.69,2.21,1.01,2.84,-78.4,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.316,Tag 0,2.267,1.623,1.061,3.06,2.27,1.45,2.6,3.15,,1.95,2.36,-78.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.316,Tag 1,3.147,2.129,0.753,4.07,2.16,1.07,3.78,3.71,2.16,0.99,2.98,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.366,Tag 1,3.147,2.129,0.753,4.07,2.16,1.07,3.78,3.71,2.16,0.99,2.98,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.366,Tag 0,2.247,1.69,1.046,3.08,2.29,1.4,2.54,3.16,2.16,1.88,2.33,-78.08,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.416,Tag 0,2.247,1.69,1.046,3.08,2.29,1.4,2.54,3.16,2.16,1.88,2.33,-78.08,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.416,Tag 1,3.258,2.09,0.747,4.16,2.18,1.04,4.0,3.72,2.16,0.97,3.01,-78.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.466,Tag 1,3.258,2.09,0.747,4.16,2.18,1.04,4.0,3.72,2.16,0.97,3.01,-78.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.466,Tag 0,2.236,1.756,1.024,3.1,2.29,1.38,2.51,3.22,2.21,1.82,2.31,-78.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.517,Tag 1,3.362,2.06,0.722,4.08,2.2,1.03,4.34,3.76,2.16,0.95,3.01,-79.17,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.517,Tag 0,2.236,1.756,1.024,3.1,2.29,1.38,2.51,3.22,2.21,1.82,2.31,-78.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.567,Tag 1,3.362,2.06,0.722,4.08,2.2,1.03,4.34,3.76,2.16,0.95,3.01,-79.17,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.567,Tag 0,2.23,1.815,0.999,3.13,2.33,1.37,2.48,3.31,2.26,1.77,2.29,-77.84,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.617,Tag 1,3.42,2.04,0.719,4.05,2.22,0.99,4.08,3.85,,0.92,2.98,-79.18,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.617,Tag 0,2.23,1.815,0.999,3.13,2.33,1.37,2.48,3.31,2.26,1.77,2.29,-77.84,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.666,Tag 1,3.42,2.04,0.719,4.05,2.22,0.99,4.08,3.85,,0.92,2.98,-79.18,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.666,Tag 0,2.224,1.872,0.973,3.17,2.38,1.34,2.46,3.37,2.3,1.69,2.3,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.716,Tag 1,3.449,2.028,0.719,4.23,2.31,0.93,3.88,3.9,2.29,0.9,2.95,-79.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.716,Tag 0,2.224,1.872,0.973,3.17,2.38,1.34,2.46,3.37,2.3,1.69,2.3,-79.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.766,Tag 1,3.449,2.028,0.719,4.23,2.31,0.93,3.88,3.9,2.29,0.9,2.95,-79.14,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.766,Tag 0,2.221,1.924,0.954,3.19,2.4,1.31,2.45,3.36,2.32,1.62,2.32,-78.63,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.815,Tag 0,2.221,1.924,0.954,3.19,2.4,1.31,2.45,3.36,2.32,1.62,2.32,-78.63,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.815,Tag 1,3.492,2.037,0.708,4.2,2.37,0.89,3.72,3.9,2.39,0.87,2.93,-78.95,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.867,Tag 0,2.224,1.967,0.941,3.2,2.42,1.31,2.46,3.35,2.35,1.55,2.35,-78.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.867,Tag 1,3.492,2.037,0.708,4.2,2.37,0.89,3.72,3.9,2.39,0.87,2.93,-78.95,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.915,Tag 0,2.224,1.967,0.941,3.2,2.42,1.31,2.46,3.35,2.35,1.55,2.35,-78.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.917,Tag 1,3.502,2.066,0.696,4.15,2.43,0.85,3.6,3.89,2.47,0.86,2.92,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.966,Tag 0,2.23,2.003,0.934,3.23,2.45,1.29,2.49,3.35,2.37,1.47,2.44,-78.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:09.966,Tag 1,3.502,2.066,0.696,4.15,2.43,0.85,3.6,3.89,2.47,0.86,2.92,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.016,Tag 0,2.23,2.003,0.934,3.23,2.45,1.29,2.49,3.35,2.37,1.47,2.44,-78.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.016,Tag 1,3.485,2.118,0.689,4.12,2.48,0.83,3.48,3.89,2.53,0.85,2.92,-78.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.065,Tag 0,2.236,2.037,0.932,3.27,2.47,1.25,2.51,3.34,2.39,1.4,2.54,-78.3,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.065,Tag 1,3.485,2.118,0.689,4.12,2.48,0.83,3.48,3.89,2.53,0.85,2.92,-78.71,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.115,Tag 1,3.438,2.177,0.703,4.08,2.6,0.81,3.51,3.86,2.56,0.84,2.88,-78.37,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.115,Tag 0,2.236,2.037,0.932,3.27,2.47,1.25,2.51,3.34,2.39,1.4,2.54,-78.3,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.166,Tag 1,3.438,2.177,0.703,4.08,2.6,0.81,3.51,3.86,2.56,0.84,2.88,-78.37,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.166,Tag 0,2.243,2.073,0.93,3.32,2.5,1.22,2.55,3.36,2.41,1.34,2.6,-78.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.216,Tag 0,2.243,2.073,0.93,3.32,2.5,1.22,2.55,3.36,2.41,1.34,2.6,-78.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.216,Tag 1,3.385,2.252,0.709,4.07,2.64,0.8,3.43,3.86,2.67,0.82,2.9,-78.36,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.265,Tag 0,2.255,2.114,0.925,3.36,2.51,1.17,2.6,3.39,2.43,1.29,2.61,-77.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.265,Tag 1,3.385,2.252,0.709,4.07,2.64,0.8,3.43,3.86,2.67,0.82,2.9,-78.36,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.315,Tag 0,2.255,2.114,0.925,3.36,2.51,1.17,2.6,3.39,2.43,1.29,2.61,-77.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.315,Tag 1,3.332,2.331,0.716,4.07,2.88,0.8,3.46,3.91,2.69,0.81,2.93,-78.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.367,Tag 1,3.332,2.331,0.716,4.07,2.88,0.8,3.46,3.91,2.69,0.81,2.93,-78.35,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.367,Tag 0,2.27,2.15,0.915,3.39,2.51,1.21,2.65,3.41,2.45,1.24,2.61,-78.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.415,Tag 0,2.27,2.15,0.915,3.39,2.51,1.21,2.65,3.41,2.45,1.24,2.61,-78.43,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.415,Tag 1,3.215,2.434,0.739,4.09,2.88,0.81,3.42,3.88,2.84,0.78,3.02,-77.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.466,Tag 1,3.215,2.434,0.739,4.09,2.88,0.81,3.42,3.88,2.84,0.78,3.02,-77.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.466,Tag 0,2.293,2.175,0.919,3.41,2.64,1.17,2.68,3.42,2.47,1.19,2.6,-78.28,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.516,Tag 0,2.293,2.175,0.919,3.41,2.64,1.17,2.68,3.42,2.47,1.19,2.6,-78.28,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.516,Tag 1,3.115,2.526,0.758,4.89,3.48,0.83,4.33,3.86,2.83,0.75,2.98,-78.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.566,Tag 1,3.115,2.526,0.758,4.89,3.48,0.83,4.33,3.86,2.83,0.75,2.98,-78.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.566,Tag 0,2.299,2.223,0.909,3.43,2.75,1.12,2.71,3.43,2.5,1.16,2.61,-77.94,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.616,Tag 1,3.124,2.712,0.638,4.7,3.93,0.84,5.07,3.81,2.79,0.72,2.9,-78.31,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.616,Tag 0,2.299,2.223,0.909,3.43,2.75,1.12,2.71,3.43,2.5,1.16,2.61,-77.94,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.666,Tag 1,3.124,2.712,0.638,4.7,3.93,0.84,5.07,3.81,2.79,0.72,2.9,-78.31,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.666,Tag 0,2.293,2.286,0.882,3.46,2.77,1.08,2.72,3.45,2.53,1.26,2.61,-77.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.717,Tag 1,3.068,2.931,0.516,4.69,4.23,0.86,5.04,3.76,2.74,0.7,2.82,-78.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.717,Tag 0,2.293,2.286,0.882,3.46,2.77,1.08,2.72,3.45,2.53,1.26,2.61,-77.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.768,Tag 1,3.068,2.931,0.516,4.69,4.23,0.86,5.04,3.76,2.74,0.7,2.82,-78.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.768,Tag 0,2.283,2.351,0.847,3.48,2.77,1.04,2.72,3.46,2.56,1.25,2.6,-78.12,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.816,Tag 0,2.283,2.351,0.847,3.48,2.77,1.04,2.72,3.46,2.56,1.25,2.6,-78.12,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.816,Tag 1,3.022,3.149,0.385,4.66,3.97,0.89,4.67,3.72,2.7,0.67,2.76,-78.24,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.866,Tag 0,2.275,2.409,0.81,3.5,2.79,1.01,2.74,3.47,2.58,1.24,2.6,-78.24,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.866,Tag 1,3.022,3.149,0.385,4.66,3.97,0.89,4.67,3.72,2.7,0.67,2.76,-78.24,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.918,Tag 0,2.275,2.409,0.81,3.5,2.79,1.01,2.74,3.47,2.58,1.24,2.6,-78.24,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:10.918,Tag 1,2.99,3.344,0.254,4.53,,0.96,4.51,3.69,2.66,0.67,2.71,-77.69,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:22:11.017,Tag 1,3.198,3.237,0.129,4.39,3.75,1.0,4.24,3.66,2.63,0.67,2.67,-78.13,0,0,0,0,0,0,0,0,0,0,0,0
