时间,报警阈值(米),报警点名称,报警点X(米),报警点Y(米),报警点Z(米),标签X(米),标签Y(米),标签Z(米),标签号,
"2026-01-21 16:05:51.205",0.400,"墙壁电源",2.440,2.570,0.970,2.511,2.820,0.822,"T0",
"2026-01-21 16:05:51.304",0.400,"墙壁电源",2.440,2.570,0.970,2.533,2.810,0.845,"T0",
"2026-01-21 16:05:51.404",0.400,"墙壁电源",2.440,2.570,0.970,2.551,2.802,0.864,"T0",
"2026-01-21 16:05:51.504",0.400,"墙壁电源",2.440,2.570,0.970,2.561,2.800,0.873,"T0",
"2026-01-21 16:05:51.605",0.400,"墙壁电源",2.440,2.570,0.970,2.567,2.800,0.876,"T0",
"2026-01-21 16:05:51.706",0.400,"墙壁电源",2.440,2.570,0.970,2.572,2.802,0.876,"T0",
"2026-01-21 16:05:51.804",0.400,"墙壁电源",2.440,2.570,0.970,2.575,2.806,0.872,"T0",
"2026-01-21 16:05:51.905",0.400,"墙壁电源",2.440,2.570,0.970,2.583,2.805,0.873,"T0",
"2026-01-21 16:05:52.003",0.400,"墙壁电源",2.440,2.570,0.970,2.582,2.811,0.863,"T0",
"2026-01-21 16:05:52.105",0.400,"墙壁电源",2.440,2.570,0.970,2.578,2.822,0.855,"T0",
"2026-01-21 16:05:52.205",0.400,"墙壁电源",2.440,2.570,0.970,2.570,2.833,0.849,"T0",
"2026-01-21 16:05:52.305",0.400,"墙壁电源",2.440,2.570,0.970,2.558,2.844,0.841,"T0",
"2026-01-21 16:05:52.405",0.400,"墙壁电源",2.440,2.570,0.970,2.542,2.858,0.830,"T0",
"2026-01-21 16:05:52.504",0.400,"墙壁电源",2.440,2.570,0.970,2.520,2.879,0.811,"T0",
"2026-01-21 16:05:52.604",0.400,"墙壁电源",2.440,2.570,0.970,2.501,2.898,0.796,"T0",
"2026-01-21 16:05:52.655",0.400,"墙壁电源",2.440,2.570,0.970,2.147,2.350,0.856,"T1",
"2026-01-21 16:05:52.705",0.400,"墙壁电源",2.440,2.570,0.970,2.485,2.910,0.784,"T0",
"2026-01-21 16:05:52.755",0.400,"墙壁电源",2.440,2.570,0.970,2.198,2.294,0.896,"T1",
"2026-01-21 16:05:52.854",0.400,"墙壁电源",2.440,2.570,0.970,2.241,2.246,0.924,"T1",
"2026-01-21 16:05:55.405",0.400,"墙壁电源",2.440,2.570,0.970,2.408,2.760,0.735,"T0",
"2026-01-21 16:05:55.504",0.400,"墙壁电源",2.440,2.570,0.970,2.460,2.674,0.861,"T0",
"2026-01-21 16:05:55.605",0.400,"墙壁电源",2.440,2.570,0.970,2.488,2.588,0.952,"T0",
"2026-01-21 16:05:55.705",0.400,"墙壁电源",2.440,2.570,0.970,2.498,2.508,1.019,"T0",
"2026-01-21 16:05:55.804",0.400,"墙壁电源",2.440,2.570,0.970,2.488,2.434,1.066,"T0",
"2026-01-21 16:05:55.904",0.400,"墙壁电源",2.440,2.570,0.970,2.469,2.366,1.105,"T0",
"2026-01-21 16:05:56.004",0.400,"墙壁电源",2.440,2.570,0.970,2.454,2.304,1.142,"T0",
"2026-01-21 16:05:56.105",0.400,"墙壁电源",2.440,2.570,0.970,2.448,2.247,1.184,"T0",
"2026-01-21 16:05:58.705",0.400,"接地夹下端",3.020,1.530,1.610,2.634,1.482,1.660,"T0",
"2026-01-21 16:05:58.804",0.400,"接地夹下端",3.020,1.530,1.610,2.692,1.457,1.671,"T0",
"2026-01-21 16:05:58.904",0.400,"接地夹下端",3.020,1.530,1.610,2.758,1.440,1.680,"T0",
"2026-01-21 16:05:59.005",0.400,"焊把钳下端",3.020,1.150,1.560,2.812,1.438,1.685,"T0",
"2026-01-21 16:05:59.005",0.400,"接地夹下端",3.020,1.530,1.610,2.812,1.438,1.685,"T0",
"2026-01-21 16:05:59.104",0.400,"焊把钳下端",3.020,1.150,1.560,2.851,1.436,1.700,"T0",
"2026-01-21 16:05:59.104",0.400,"接地夹下端",3.020,1.530,1.610,2.851,1.436,1.700,"T0",
"2026-01-21 16:05:59.205",0.400,"焊把钳下端",3.020,1.150,1.560,2.881,1.433,1.719,"T0",
"2026-01-21 16:05:59.205",0.400,"接地夹下端",3.020,1.530,1.610,2.881,1.433,1.719,"T0",
"2026-01-21 16:05:59.304",0.400,"焊把钳下端",3.020,1.150,1.560,2.910,1.428,1.741,"T0",
"2026-01-21 16:05:59.304",0.400,"接地夹下端",3.020,1.530,1.610,2.910,1.428,1.741,"T0",
"2026-01-21 16:05:59.404",0.400,"焊把钳下端",3.020,1.150,1.560,2.932,1.424,1.768,"T0",
"2026-01-21 16:05:59.404",0.400,"接地夹下端",3.020,1.530,1.610,2.932,1.424,1.768,"T0",
"2026-01-21 16:05:59.605",0.400,"焊把钳下端",3.020,1.150,1.560,2.942,1.418,1.794,"T0",
"2026-01-21 16:05:59.605",0.400,"接地夹下端",3.020,1.530,1.610,2.942,1.418,1.794,"T0",
"2026-01-21 16:05:59.704",0.400,"焊把钳下端",3.020,1.150,1.560,2.951,1.415,1.820,"T0",
"2026-01-21 16:05:59.704",0.400,"接地夹下端",3.020,1.530,1.610,2.951,1.415,1.820,"T0",
"2026-01-21 16:05:59.804",0.400,"焊把钳下端",3.020,1.150,1.560,2.960,1.412,1.846,"T0",
"2026-01-21 16:05:59.804",0.400,"接地夹下端",3.020,1.530,1.610,2.960,1.412,1.846,"T0",
"2026-01-21 16:05:59.904",0.400,"接地夹下端",3.020,1.530,1.610,2.975,1.411,1.870,"T0",
"2026-01-21 16:06:00.004",0.400,"接地夹下端",3.020,1.530,1.610,2.989,1.411,1.891,"T0",
"2026-01-21 16:06:00.105",0.400,"接地夹下端",3.020,1.530,1.610,3.004,1.412,1.908,"T0",
"2026-01-21 16:06:00.205",0.400,"接地夹下端",3.020,1.530,1.610,3.017,1.414,1.919,"T0",
"2026-01-21 16:06:00.306",0.400,"接地夹下端",3.020,1.530,1.610,3.028,1.413,1.926,"T0",
"2026-01-21 16:06:00.403",0.400,"接地夹下端",3.020,1.530,1.610,3.043,1.410,1.928,"T0",
"2026-01-21 16:06:00.504",0.400,"接地夹下端",3.020,1.530,1.610,3.056,1.405,1.927,"T0",
"2026-01-21 16:06:00.603",0.400,"接地夹下端",3.020,1.530,1.610,3.071,1.402,1.922,"T0",
"2026-01-21 16:06:00.704",0.400,"接地夹下端",3.020,1.530,1.610,3.084,1.400,1.917,"T0",
"2026-01-21 16:06:00.804",0.400,"接地夹下端",3.020,1.530,1.610,3.096,1.399,1.912,"T0",
"2026-01-21 16:06:00.904",0.400,"接地夹下端",3.020,1.530,1.610,3.109,1.397,1.906,"T0",
"2026-01-21 16:06:01.005",0.400,"接地夹下端",3.020,1.530,1.610,3.121,1.395,1.901,"T0",
"2026-01-21 16:06:01.103",0.400,"接地夹下端",3.020,1.530,1.610,3.135,1.393,1.897,"T0",
"2026-01-21 16:06:01.205",0.400,"接地夹下端",3.020,1.530,1.610,3.142,1.392,1.894,"T0",
"2026-01-21 16:06:01.304",0.400,"接地夹下端",3.020,1.530,1.610,3.149,1.387,1.884,"T0",
"2026-01-21 16:06:01.405",0.400,"接地夹下端",3.020,1.530,1.610,3.152,1.381,1.870,"T0",
"2026-01-21 16:06:01.503",0.400,"接地夹下端",3.020,1.530,1.610,3.147,1.391,1.865,"T0",
"2026-01-21 16:06:01.605",0.400,"接地夹下端",3.020,1.530,1.610,3.136,1.413,1.865,"T0",
"2026-01-21 16:06:01.704",0.400,"接地夹下端",3.020,1.530,1.610,3.158,1.429,1.854,"T0",
"2026-01-21 16:06:01.805",0.400,"接地夹下端",3.020,1.530,1.610,3.199,1.442,1.837,"T0",
"2026-01-21 16:06:01.904",0.400,"接地夹下端",3.020,1.530,1.610,3.259,1.456,1.815,"T0",
"2026-01-21 16:06:02.004",0.400,"接地夹下端",3.020,1.530,1.610,3.331,1.471,1.790,"T0",
"2026-01-21 16:06:04.403",0.400,"接地夹下端",3.020,1.530,1.610,3.366,1.424,1.592,"T0",
"2026-01-21 16:06:04.504",0.400,"焊把钳下端",3.020,1.150,1.560,3.292,1.413,1.594,"T0",
"2026-01-21 16:06:04.505",0.400,"接地夹下端",3.020,1.530,1.610,3.292,1.413,1.594,"T0",
"2026-01-21 16:06:04.604",0.400,"焊把钳下端",3.020,1.150,1.560,3.233,1.405,1.588,"T0",
"2026-01-21 16:06:04.604",0.400,"接地夹下端",3.020,1.530,1.610,3.233,1.405,1.588,"T0",
"2026-01-21 16:06:04.705",0.400,"焊把钳下端",3.020,1.150,1.560,3.187,1.395,1.577,"T0",
"2026-01-21 16:06:04.705",0.400,"接地夹下端",3.020,1.530,1.610,3.187,1.395,1.577,"T0",
"2026-01-21 16:06:04.805",0.400,"焊把钳下端",3.020,1.150,1.560,3.126,1.383,1.569,"T0",
"2026-01-21 16:06:04.805",0.400,"接地夹下端",3.020,1.530,1.610,3.126,1.383,1.569,"T0",
"2026-01-21 16:06:04.904",0.400,"焊把钳下端",3.020,1.150,1.560,3.079,1.376,1.561,"T0",
"2026-01-21 16:06:04.904",0.400,"接地夹下端",3.020,1.530,1.610,3.079,1.376,1.561,"T0",
"2026-01-21 16:06:05.004",0.400,"焊把钳下端",3.020,1.150,1.560,3.090,1.371,1.551,"T0",
"2026-01-21 16:06:05.004",0.400,"接地夹下端",3.020,1.530,1.610,3.090,1.371,1.551,"T0",
"2026-01-21 16:06:05.104",0.400,"焊把钳下端",3.020,1.150,1.560,3.146,1.369,1.533,"T0",
"2026-01-21 16:06:05.104",0.400,"接地夹下端",3.020,1.530,1.610,3.146,1.369,1.533,"T0",
"2026-01-21 16:06:05.204",0.400,"焊把钳下端",3.020,1.150,1.560,3.213,1.366,1.515,"T0",
"2026-01-21 16:06:05.204",0.400,"接地夹下端",3.020,1.530,1.610,3.213,1.366,1.515,"T0",
"2026-01-21 16:06:05.305",0.400,"焊把钳下端",3.020,1.150,1.560,3.305,1.371,1.492,"T0",
"2026-01-21 16:06:05.305",0.400,"接地夹下端",3.020,1.530,1.610,3.305,1.371,1.492,"T0",
"2026-01-21 16:06:06.104",0.400,"焊把钳下端",3.020,1.150,1.560,3.276,1.384,1.515,"T0",
"2026-01-21 16:06:06.104",0.400,"接地夹下端",3.020,1.530,1.610,3.276,1.384,1.515,"T0",
"2026-01-21 16:06:06.203",0.400,"焊把钳下端",3.020,1.150,1.560,3.068,1.406,1.552,"T0",
"2026-01-21 16:06:06.203",0.400,"接地夹下端",3.020,1.530,1.610,3.068,1.406,1.552,"T0",
"2026-01-21 16:06:06.304",0.400,"焊把钳下端",3.020,1.150,1.560,2.854,1.419,1.578,"T0",
"2026-01-21 16:06:06.304",0.400,"接地夹下端",3.020,1.530,1.610,2.854,1.419,1.578,"T0",
"2026-01-21 16:06:06.405",0.400,"接地夹下端",3.020,1.530,1.610,2.652,1.430,1.588,"T0",
"2026-01-21 16:06:10.155",0.400,"锤子",0.240,0.170,0.000,0.069,-0.144,0.046,"T1",
"2026-01-21 16:06:10.254",0.400,"锤子",0.240,0.170,0.000,0.039,-0.104,0.046,"T1",
"2026-01-21 16:06:10.355",0.400,"锤子",0.240,0.170,0.000,0.047,-0.081,0.000,"T1",
"2026-01-21 16:06:10.454",0.400,"锤子",0.240,0.170,0.000,0.029,-0.052,0.000,"T1",
"2026-01-21 16:06:10.553",0.400,"锤子",0.240,0.170,0.000,0.019,-0.026,-0.000,"T1",
"2026-01-21 16:06:10.655",0.400,"锤子",0.240,0.170,0.000,0.012,-0.008,-0.000,"T1",
"2026-01-21 16:06:10.755",0.400,"锤子",0.240,0.170,0.000,0.011,0.005,0.000,"T1",
"2026-01-21 16:06:10.856",0.400,"锤子",0.240,0.170,0.000,0.010,0.016,0.000,"T1",
"2026-01-21 16:06:10.953",0.400,"锤子",0.240,0.170,0.000,0.012,0.023,0.000,"T1",
"2026-01-21 16:06:11.055",0.400,"锤子",0.240,0.170,0.000,0.014,0.029,0.000,"T1",
"2026-01-21 16:06:11.154",0.400,"锤子",0.240,0.170,0.000,0.018,0.033,0.000,"T1",
"2026-01-21 16:06:11.254",0.400,"锤子",0.240,0.170,0.000,0.019,0.036,0.000,"T1",
"2026-01-21 16:06:11.355",0.400,"锤子",0.240,0.170,0.000,0.018,0.040,0.000,"T1",
"2026-01-21 16:06:11.454",0.400,"锤子",0.240,0.170,0.000,0.006,0.041,-0.000,"T1",
"2026-01-21 16:06:11.554",0.400,"锤子",0.240,0.170,0.000,-0.011,0.044,0.000,"T1",
"2026-01-21 16:06:11.655",0.400,"锤子",0.240,0.170,0.000,-0.036,0.052,-0.000,"T1",
"2026-01-21 16:06:11.753",0.400,"锤子",0.240,0.170,0.000,-0.040,0.002,0.081,"T1",
"2026-01-21 16:06:11.855",0.400,"锤子",0.240,0.170,0.000,-0.048,-0.029,0.154,"T1",
"2026-01-21 16:06:13.503",0.400,"待焊钢板",0.810,0.460,0.000,1.014,0.180,0.192,"T0",
"2026-01-21 16:06:13.703",0.400,"待焊钢板",0.810,0.460,0.000,1.028,0.166,0.023,"T0",
"2026-01-21 16:06:13.805",0.400,"待焊钢板",0.810,0.460,0.000,1.026,0.165,0.010,"T0",
"2026-01-21 16:06:13.905",0.400,"待焊钢板",0.810,0.460,0.000,1.024,0.163,-0.000,"T0",
"2026-01-21 16:06:15.203",0.400,"待焊钢板",0.810,0.460,0.000,0.997,0.172,0.172,"T0",
"2026-01-21 16:06:15.304",0.400,"待焊钢板",0.810,0.460,0.000,0.991,0.192,-0.008,"T0",
"2026-01-21 16:06:15.505",0.400,"待焊钢板",0.810,0.460,0.000,0.984,0.214,-0.186,"T0",
"2026-01-21 16:06:16.103",0.400,"待焊钢板",0.810,0.460,0.000,1.011,0.256,-0.071,"T0",
"2026-01-21 16:06:16.204",0.400,"待焊钢板",0.810,0.460,0.000,1.042,0.262,0.194,"T0",
